"address","lon","lat","as.character.d.display_name.","elapsed_time"
" Jászai Mari tér Budapest XIII. kerület",19.0477554054091,47.5137397,"Jászai Mari tér, Újlipótváros, XIII. kerület, Budapest, Közép-Magyarország, 1137, Magyarország",0.265712022781372
" Erzsébetfalva Budapest XX. kerület",19.1093939,47.4438809,"Erzsébetfalva, XX. kerület, Budapest, Közép-Magyarország, Magyarország",0.26007604598999
" Egyetértés utca Budapest IX. kerület",19.1204615,47.4655976,"Egyetértés utca, József Attila lakótelep, József Attila-lakótelep, IX. kerület, Budapest, Közép-Magyarország, 1091, Magyarország",0.260257005691528
" Erzsébet körút Budapest VII. kerület",19.0673926,47.5018796,"Erzsébet körút, Ligetváros, Erzsébetváros, VII. kerület, Budapest, Közép-Magyarország, 1073, Magyarország",0.263301134109497
" Mecset utca Budapest II. kerület",19.0345993,47.5138382,"Mecset utca, Rózsadomb, II. kerület, Budapest, Közép-Magyarország, 1024, Magyarország",0.254354953765869
" Herminamezo Budapest XIV. kerület",19.0997228,47.5186841,"Herminamezo, XIV. kerület, Budapest, Közép-Magyarország, Magyarország",0.276286125183105
" Középso-Erzsébetváros Budapest VII. kerület",NA,NA,NA,0.282774925231934
" Columbus utca Budapest XIV. kerület",19.1037363,47.5120859,"Columbus utca, Törökor, XIV. kerület, Budapest, Közép-Magyarország, 1145, Magyarország",0.26388692855835
" Visegrádi utca Budapest XIII. kerület",19.0617042,47.5258358,"Visegrádi utca, Vizafogó, XIII. kerület, Budapest, Közép-Magyarország, 1133, Magyarország",0.2603919506073
" Dózsa György út Budapest XIV. kerület",19.0826824,47.5096579,"Dózsa György út, Városliget, XIV. kerület, Budapest, Közép-Magyarország, 1146, Magyarország",0.265730857849121
" Etele út 20. Budapest XI. kerület",19.0394089,47.4624428,"20, Etele út, Nádorliget-lakópark, Kelenföld, XI. kerület, Budapest, Közép-Magyarország, 1119, Magyarország",0.307254076004028
" Népszínház utca Budapest VIII. kerület",19.0736988,47.4955324,"Népszínház utca, Csarnok negyed, VIII. kerület, Budapest, Közép-Magyarország, 1081, Magyarország",0.263195991516113
" Nagy Templom utca Budapest VIII. kerület",19.0761447,47.4859524,"Nagy Templom utca, Corvin negyed, VIII. kerület, Budapest, Közép-Magyarország, 1082, Magyarország",0.251187086105347
" Balázs Béla utca Budapest IX. kerület",19.078332,47.4791558,"Balázs Béla utca, Középso-Ferencváros, IX. kerület, Budapest, Közép-Magyarország, 1094, Magyarország",0.268946170806885
" Árpád út Budapest IV. kerület",19.0904052,47.5603652,"Árpád út, Pozsonyi utcai lakótelep, Újpest, IV. kerület, Budapest, Közép-Magyarország, 1042, Magyarország",0.270880937576294
" Rákóczi út Budapest VIII. kerület",19.0775745,47.4990443,"Rákóczi út, Népszínház negyed, VII. kerület, Budapest, Közép-Magyarország, 1081, Magyarország",0.249980926513672
" Törökvész Budapest II. kerület",19.0030829,47.5220975,"Törökvész, II. kerület, Budapest, Közép-Magyarország, 1026, Magyarország",0.269989967346191
" Jósika utca Budapest VII. kerület",19.0709497,47.5050379,"Jósika utca, Ligetváros, Erzsébetváros, VII. kerület, Budapest, Közép-Magyarország, 1077, Magyarország",0.253201007843018
" Rózsa utca 55. Budapest VI. kerület",19.0701235616407,47.5071919,"55, Rózsa utca, Terézváros, VI. kerület, Budapest, Közép-Magyarország, 1064, Magyarország",0.28752613067627
" Harminckettesek tere 6. Budapest VIII. kerület",19.0717300749532,47.4897246,"6, Harminckettesek tere, Csarnok negyed, VIII. kerület, Budapest, Közép-Magyarország, 1085, Magyarország",0.274168014526367
" Agyagfejto utca Budapest X. kerület",19.1616511,47.4723736,"Agyagfejto utca, Újhegy, X. kerület, Budapest, Közép-Magyarország, 1108, Magyarország",0.239778995513916
" Rózsa utca Budapest IV. kerület",19.1017212,47.555404,"Rózsa utca, Újpesti lakótelep, Újpest, IV. kerület, Budapest, Közép-Magyarország, 1045, Magyarország",0.272395133972168
" Marek József utca 35. Budapest VII. kerület",19.0839276055549,47.5065951,"35, Marek József utca, Ligetváros, Erzsébetváros, VII. kerület, Budapest, Közép-Magyarország, 1078, Magyarország",0.300958156585693
" Kövér Lajos utca Budapest XIV. kerület",19.1097908,47.5176385,"Kövér Lajos utca, Kiszugló, XIV. kerület, Budapest, Közép-Magyarország, 1149, Magyarország",0.279484033584595
" Gogol utca Budapest XIII. kerület",19.0545056,47.5211448,"Gogol utca, Újlipótváros, XIII. kerület, Budapest, Közép-Magyarország, 1133, Magyarország",0.272940874099731
" Dobozi utca 3. Budapest VIII. kerület",19.0852714450602,47.49285515,"3, Dobozi utca, Magdolna negyed, VIII. kerület, Budapest, Közép-Magyarország, 1086, Magyarország",0.293232917785645
" Ferihegyi út Budapest XVII. kerület",19.2469225,47.4633692,"Ferihegyi út, Rákoshegy, XVII. kerület, Budapest, Közép-Magyarország, 1174, Magyarország",0.264115810394287
" Zichy Jeno utca Budapest VI. kerület",19.0608475,47.5069625,"Zichy Jeno utca, Terézváros, VI. kerület, Budapest, Közép-Magyarország, 1066, Magyarország",0.285742998123169
" Pirók Gyula utca Budapest XX. kerület",19.1237541,47.4387942,"Pirók Gyula utca, Kossuthfalva, XX. kerület, Budapest, Közép-Magyarország, 1202, Magyarország",0.274320840835571
" Szalag utca Budapest I. kerület",19.0378695,47.502829,"Szalag utca, Víziváros, I. kerület, Budapest, Közép-Magyarország, 1011, Magyarország",0.271630048751831
" Petneházy utca Budapest XIII. kerület",19.0728413,47.5343353,"Petneházy utca, Göncz Árpád városközpont, XIII. kerület, Budapest, Közép-Magyarország, 1139, Magyarország",0.262363195419312
" Marek József utca Budapest VII. kerület",19.0848476,47.5072965,"Marek József utca, Városliget, VII. kerület, Budapest, Közép-Magyarország, 1078, Magyarország",0.265702962875366
" Kossuth Lajos utca Budapest XXI. kerület",19.0413268,47.4214744,"Kossuth Lajos utca, Mézesfehér utcai lakótelep, Budafok, XXII. kerület, Budapest, Közép-Magyarország, 1222, Magyarország",0.277700901031494
" Amerikai út Budapest XIV. kerület",19.0997393,47.5165885,"Amerikai út, Herminamezo, XIV. kerület, Budapest, Közép-Magyarország, 1145, Magyarország",0.27485990524292
" Hegyalatti utca 6. Budapest XVII. kerület",19.2922321,47.4683232,"Hegyalatti utca, Strázsahegy, Rákoskert, XVII. kerület, Budapest, Közép-Magyarország, 1171, Magyarország",0.290585041046143
" Mexikói út 6. Budapest XIV. kerület",19.089919,47.5198985,"Mexikói út, Herminamezo, XIV. kerület, Budapest, Közép-Magyarország, 1145, Magyarország",0.306682109832764
" Lehel utca 64. Budapest XIII. kerület",19.0793072,47.5282676,"64, Lehel utca, Országbíró utcai lakótelep, Angyalföld, XIII. kerület, Budapest, Közép-Magyarország, 1135, Magyarország",0.291009902954102
" Bacsó Béla utca Budapest VIII. kerület",19.0716107,47.4958911,"Bacsó Béla utca, Csarnok negyed, VIII. kerület, Budapest, Közép-Magyarország, 1084, Magyarország",0.268760204315186
" Füredi park Budapest XIV. kerület",19.1446249,47.5084724,"Füredi park, Örs vezér téri lakótelep, Rákosfalva, XIV. kerület, Budapest, Közép-Magyarország, 1144, Magyarország",0.265663862228394
" Dob utca Budapest VII. kerület",19.072024,47.5042257,"Dob utca, Ligetváros, Erzsébetváros, VII. kerület, Budapest, Közép-Magyarország, 1073, Magyarország",0.289597988128662
" Jendrassik György utca 1. Budapest III. kerület",19.0483091572838,47.59894815,"1, Jendrassik György utca, Békásmegyer-Ófalu, Békásmegyer, III. kerület, Budapest, Közép-Magyarország, 1038, Magyarország",0.292842864990234
" Harmat utca Budapest X. kerület",19.168299,47.4678901,"Harmat utca, Újhegy, X. kerület, Budapest, Közép-Magyarország, 1108, Magyarország",0.278735876083374
" Budaörsi út Budapest XI. kerület",19.0233106,47.4746663,"Budaörsi út, Sashegy, XI. kerület, Budapest, Közép-Magyarország, 1118, Magyarország",0.286645174026489
" Márvány 20 Residences Budapest I. kerület",NA,NA,NA,0.274238109588623
" Márvány 20 Residences Budapest I. kerület",NA,NA,NA,0.274192094802856
" K62 Residence Zugló Budapest XIV. kerület",NA,NA,NA,0.333534955978394
" Apáczai Csere János utca Budapest V. kerület",19.0494452,47.4955249,"Apáczai Csere János utca, Belváros, V. kerület, Budapest, Közép-Magyarország, 1051, Magyarország",0.268507957458496
" Cházár András utca 19. Budapest XIV. kerület",19.0876383,47.5077827,"19, Cházár András utca, Istvánmezo, XIV. kerület, Budapest, Közép-Magyarország, 1146, Magyarország",0.271681785583496
" Zuhatag sor Budapest II. kerület",18.9863449,47.5257853,"Zuhatag sor, Pasarét, II. kerület, Budapest, Közép-Magyarország, 1021, Magyarország",0.274459838867188
" Károlyi István utca Budapest IV. kerület",19.0797446,47.5649035,"Károlyi István utca, Pozsonyi utcai lakótelep, Újpest, IV. kerület, Budapest, Közép-Magyarország, 1047, Magyarország",0.277214050292969
" Eötvös utca Budapest VI. kerület",19.0632216,47.5068219,"Eötvös utca, Terézváros, VI. kerület, Budapest, Közép-Magyarország, 1067, Magyarország",0.254194021224976
" Miskolci utca 28. Budapest XIV. kerület",19.1167799,47.5292172,"Miskolci utca, Huszt utcai lakótelep, Alsórákos, XIV. kerület, Budapest, Közép-Magyarország, 1147, Magyarország",0.296257019042969
" Herminamezo Budapest XIV. kerület",19.0997228,47.5186841,"Herminamezo, XIV. kerület, Budapest, Közép-Magyarország, Magyarország",0.25518798828125
" Király utca Budapest VI. kerület",19.0658057,47.5034778,"Király utca, Terézváros, VI. kerület, Budapest, Közép-Magyarország, 1073, Magyarország",0.272531986236572
" Belso-Terézváros Budapest VI. kerület",19.067629610228,47.51935005,"Belso udvar, Loportárdulo, Angyalföld, XIII. kerület, Budapest, Közép-Magyarország, 1134, Magyarország",0.270751953125
" Nagymezo utca 37-39 Budapest VI. kerület",19.0572875,47.5056987,"37-39, Nagymezo utca, Terézváros, VI. kerület, Budapest, Közép-Magyarország, 1065, Magyarország",0.281987190246582
" Asbóth utca Budapest VII. kerület",19.0580915,47.4970581,"Asbóth utca, Erzsébetváros, VII. kerület, Budapest, Közép-Magyarország, 1075, Magyarország",0.287400007247925
" Károly körút Budapest VII. kerület",19.05616,47.4972409,"Károly körút, Erzsébetváros, VII. kerület, Budapest, Közép-Magyarország, 1075, Magyarország",0.264930009841919
" Mozsár utca Budapest VI. kerület",19.0596406,47.5041718,"Mozsár utca, Terézváros, VI. kerület, Budapest, Közép-Magyarország, 1066, Magyarország",0.268364906311035
" Vágóhíd utca Budapest IX. kerület",19.0765126,47.4719151,"Vágóhíd utca, Középso-Ferencváros, IX. kerület, Budapest, Közép-Magyarország, 1097, Magyarország",0.256848096847534
" Szentendrei út Budapest III. kerület",19.0495162,47.5919393,"Szentendrei út, Róka-hegy, Csillaghegy, III. kerület, Budapest, Közép-Magyarország, 1038, Magyarország",0.298575878143311
" Szerémi sor Budapest XI. kerület",19.0511521,47.4714187,"Szerémi sor, Lágymányos, XI. kerület, Budapest, Közép-Magyarország, 1117, Magyarország",0.27190113067627
" Szerdahelyi utca Budapest VIII. kerület",19.0823578,47.4922864,"Szerdahelyi utca, Magdolna negyed, VIII. kerület, Budapest, Közép-Magyarország, 1086, Magyarország",0.693751096725464
" Külso-Terézváros – Diplomatanegyed Budapest VI. kerület",NA,NA,NA,0.53288197517395
" Bárd utca Budapest IX. kerület",19.0766387,47.4731266,"Bárd utca, Középso-Ferencváros, IX. kerület, Budapest, Közép-Magyarország, 1097, Magyarország",0.50887393951416
" Mátyás tér Budapest VIII. kerület",19.0797517414564,47.49196545,"Mátyás tér, Magdolna negyed, VIII. kerület, Budapest, Közép-Magyarország, 1084, Magyarország",0.273994922637939
" Középso-Erzsébetváros Budapest VII. kerület",NA,NA,NA,0.257709980010986
" Ornagy utca Budapest XIV. kerület",19.1115102,47.5007366,"Ornagy utca, Törökor, XIV. kerület, Budapest, Közép-Magyarország, 1143, Magyarország",0.254716873168945
" Vizafogó Budapest XIII. kerület",19.0643263,47.5369144,"Vizafogó, XIII. kerület, Budapest, Közép-Magyarország, 1138, Magyarország",0.268784999847412
" Sobieski János utca Budapest IX. kerület",19.0800099,47.4773245,"Sobieski János utca, Középso-Ferencváros, IX. kerület, Budapest, Közép-Magyarország, 1096, Magyarország",0.264827013015747
" Jósika utca Budapest VII. kerület",19.0709497,47.5050379,"Jósika utca, Ligetváros, Erzsébetváros, VII. kerület, Budapest, Közép-Magyarország, 1077, Magyarország",0.264802932739258
" Kelenföld Budapest XI. kerület",19.0411082,47.465171,"Kelenföld, XI. kerület, Budapest, Közép-Magyarország, Magyarország",0.241560935974121
" Kinizsi Pál utca Budapest XVIII. kerület",19.1719103,47.4368417,"Kinizsi Pál utca, Szent Lorinc-lakótelep, XVIII. kerület, Budapest, Közép-Magyarország, 1181, Magyarország",0.251900911331177
" Rottenbiller utca Budapest VII. kerület",19.0781143,47.501276,"Rottenbiller utca, Ligetváros, Erzsébetváros, VII. kerület, Budapest, Közép-Magyarország, 1076, Magyarország",0.263204097747803
" Kobánya – Óhegy Budapest X. kerület",19.1321456,47.481851,"Kobánya alsó vasútállomás (Kápolna utca), Kápolna utca, Óhegyi lakótelep, Óhegy, X. kerület, Budapest, Közép-Magyarország, 1105, Magyarország",0.263103008270264
" Jósika utca Budapest VII. kerület",19.0709497,47.5050379,"Jósika utca, Ligetváros, Erzsébetváros, VII. kerület, Budapest, Közép-Magyarország, 1077, Magyarország",0.252596855163574
" Alsórákos Budapest XIV. kerület",19.1282801,47.5251778,"Alsórákos, XIV. kerület, Budapest, Közép-Magyarország, Magyarország",0.26097297668457
" Jókai utca Budapest VI. kerület",19.0594805,47.5069968,"Jókai utca, Terézváros, VI. kerület, Budapest, Közép-Magyarország, 1066, Magyarország",0.266776084899902
" Szerémi sor Budapest XI. kerület",19.0511521,47.4714187,"Szerémi sor, Lágymányos, XI. kerület, Budapest, Közép-Magyarország, 1117, Magyarország",0.258138179779053
" Nagy Lajos király útja Budapest XIV. kerület",19.0953386,47.5242793,"Nagy Lajos király útja, Herminamezo, XIV. kerület, Budapest, Közép-Magyarország, 1142, Magyarország",0.268217802047729
" Külso-Terézváros Budapest VI. kerület",19.0253263,47.5091897,"külso lépcso, Fény utcai piac, Országút, II. kerület, Budapest, Közép-Magyarország, 1024, Magyarország",0.275763034820557
" Albertfalvai lakótelep Budapest XI. kerület",19.0346113407676,47.44859145,"Albertfalvai Hely- és Iskolatörténeti Gyujtemény, 8, Pentele utca, Albertfalva, XI. kerület, Budapest, Közép-Magyarország, 1116, Magyarország",0.266041040420532
" Albertfalvai lakótelep Budapest XI. kerület",19.0346113407676,47.44859145,"Albertfalvai Hely- és Iskolatörténeti Gyujtemény, 8, Pentele utca, Albertfalva, XI. kerület, Budapest, Közép-Magyarország, 1116, Magyarország",0.247735023498535
" Ormezoi lakótelep Budapest XI. kerület",NA,NA,NA,0.240316152572632
" Kelenföld – Fehérvári úti lakótelep Budapest XI. kerület",NA,NA,NA,0.237747192382812
" Ormezo Budapest XI. kerület",19.015881,47.4611541,"Ormezo, XI. kerület, Budapest, Közép-Magyarország, 1503, Magyarország",0.257645130157471
" Nagyzugló Budapest XIV. kerület",19.1261429,47.5081505,"Nagyzugló, XIV. kerület, Budapest, Közép-Magyarország, 1148, Magyarország",0.253082036972046
" Lágymányos – Muegyetem környéke Budapest XI. kerület",NA,NA,NA,0.261502981185913
" Alsórákos Budapest XIV. kerület",19.1282801,47.5251778,"Alsórákos, XIV. kerület, Budapest, Közép-Magyarország, Magyarország",0.281838893890381
" Alsórákos Budapest XIV. kerület",19.1282801,47.5251778,"Alsórákos, XIV. kerület, Budapest, Közép-Magyarország, Magyarország",0.272461891174316
" Dessewffy utca Budapest VI. kerület",19.0573794,47.5054662,"Dessewffy utca, Terézváros, V. kerület, Budapest, Közép-Magyarország, 1065, Magyarország",0.24583101272583
" Frankel Leó út Budapest II. kerület",19.0380142,47.5125221,"Frankel Leó út, Felhévíz, II. kerület, Budapest, Közép-Magyarország, 1027, Magyarország",0.266621828079224
" Juhász Gyula utca Budapest III. kerület",19.0602777,47.5970654,"Juhász Gyula utca, Pusztadomb, Békásmegyer, III. kerület, Budapest, Közép-Magyarország, 1039, Magyarország",0.25490403175354
" Józsefváros – Magdolnanegyed Budapest VIII. kerület",NA,NA,NA,0.255703926086426
" Szilágyi Erzsébet fasor Budapest II. kerület",19.0085268,47.5099696,"Szilágyi Erzsébet fasor, Pasarét, XII. kerület, Budapest, Közép-Magyarország, 1122, Magyarország",0.275196075439453
" Váci út Budapest XIII. kerület",19.0663387,47.5320392,"Váci út, Göncz Árpád városközpont, XIII. kerület, Budapest, Közép-Magyarország, 1138, Magyarország",0.249002933502197
" Bihari utca Budapest X. kerület",19.1212804,47.4773196,"Bihari utca, Gyárdulo, X. kerület, Budapest, Közép-Magyarország, 1107, Magyarország",0.264140129089355
" Városmajor utca Budapest XII. kerület",19.0197312,47.5044585,"Városmajor utca, Városmajor, Krisztinaváros, XII. kerület, Budapest, Közép-Magyarország, 1122, Magyarország",0.26184606552124
" Szent István utca Budapest XXIII. kerület",19.115985,47.390408,"Szent István utca, Orbánhegy, Soroksár, XXIII. kerület, Budapest, Közép-Magyarország, 1239, Magyarország",0.263187885284424
" Állomás utca Budapest X. kerület",19.1272241,47.4846823,"Állomás utca, Ligettelek, X. kerület, Budapest, Közép-Magyarország, 1102, Magyarország",0.269496917724609
" Lipótváros Budapest V. kerület",19.0503804,47.5045431,"Lipótváros, V. kerület, Budapest, Közép-Magyarország, Magyarország",0.275970935821533
" Külso-Terézváros Budapest VI. kerület",19.0253263,47.5091897,"külso lépcso, Fény utcai piac, Országút, II. kerület, Budapest, Közép-Magyarország, 1024, Magyarország",0.266797065734863
" Külso-Terézváros Budapest VI. kerület",19.0253263,47.5091897,"külso lépcso, Fény utcai piac, Országút, II. kerület, Budapest, Közép-Magyarország, 1024, Magyarország",0.269138097763062
" Belgrád rakpart Budapest V. kerület",19.0509748,47.4918357,"Belgrád rakpart, Belváros, V. kerület, Budapest, Közép-Magyarország, 1052, Magyarország",0.26988697052002
" Nyírpalota út Budapest XV. kerület",19.1401879,47.5434778,"Nyírpalota út, Újpalotai lakótelep, Újpalota, XV. kerület, Budapest, Közép-Magyarország, 1156, Magyarország",0.259132146835327
" Ülloi út Budapest IX. kerület",19.1032197,47.4739192,"Ülloi út, Középso-Ferencváros, IX. kerület, Budapest, Közép-Magyarország, 1098, Magyarország",0.27036714553833
" Eötvös utca Budapest VI. kerület",19.0632216,47.5068219,"Eötvös utca, Terézváros, VI. kerület, Budapest, Közép-Magyarország, 1067, Magyarország",0.265797853469849
" Helsinki út Budapest XX. kerület",19.1007432,47.4309097,"Helsinki út, Mediterrán lakópark, Gubacs, XX. kerület, Budapest, Közép-Magyarország, 1203, Magyarország",0.267858982086182
" Alíz utca Budapest XI. kerület",19.0486426,47.459934,"Alíz utca, Nádorliget-lakópark, Kelenföld, XI. kerület, Budapest, Közép-Magyarország, 1117, Magyarország",0.245028018951416
" Izabella utca Budapest VII. kerület",19.0743714,47.5022052,"Izabella utca, Ligetváros, Erzsébetváros, VII. kerület, Budapest, Közép-Magyarország, 1074, Magyarország",0.262340068817139
" Szabó József utca Budapest XIV. kerület",19.0925474,47.5067417,"Szabó József utca, Istvánmezo, XIV. kerület, Budapest, Közép-Magyarország, 1146, Magyarország",0.254296064376831
" Kanizsai utca Budapest XI. kerület",19.0398803,47.4732708,"Kanizsai utca, Nádorliget-lakópark, Kelenföld, XI. kerület, Budapest, Közép-Magyarország, 1114, Magyarország",0.251528978347778
" Vigadó tér Budapest V. kerület",19.0488328490759,47.495688,"Vigadó tér, Lipótváros, V. kerület, Budapest, Közép-Magyarország, 1051, Magyarország",0.277997016906738
" Ganztelep Budapest XVIII. kerület",19.2278843,47.4295905,"Ganztelep, XVIII. kerület, Budapest, Közép-Magyarország, 1185, Magyarország",0.255530118942261
" Bécsi út Budapest III. kerület",19.0282536,47.550658,"Bécsi út, Táborhegy, Óbuda hegyvidéke, III. kerület, Budapest, Közép-Magyarország, 1037, Magyarország",0.270148038864136
" Huvösvölgy Budapest II. kerület",18.9645168,47.5405884,"Huvösvölgy, II. kerület, Budapest, Közép-Magyarország, Magyarország",0.253647089004517
" Népszínház utca Budapest VIII. kerület",19.0736988,47.4955324,"Népszínház utca, Csarnok negyed, VIII. kerület, Budapest, Közép-Magyarország, 1081, Magyarország",0.275545835494995
" Kaszáló utca 71. Budapest XVII. kerület",19.2534159,47.4819572,"71, Kaszáló utca, Rákoskeresztúr lakótelep, Rákoskeresztúr, XVII. kerület, Budapest, Közép-Magyarország, 1173, Magyarország",0.50617504119873
" Ráday utca 14. Budapest IX. kerület",19.0629443,47.4878582,"R14 Bisztró, 14, Ráday utca, Belso-Ferencváros, IX. kerület, Budapest, Közép-Magyarország, 1092, Magyarország",0.287881851196289
" Kobánya – Újhegyi lakótelep Budapest X. kerület",NA,NA,NA,0.272909164428711
" Nagy Lajos király útja Budapest XIV. kerület",19.0953386,47.5242793,"Nagy Lajos király útja, Herminamezo, XIV. kerület, Budapest, Közép-Magyarország, 1142, Magyarország",0.263907194137573
" Szivacs utca Budapest XX. kerület",19.1122753,47.4432096,"Szivacs utca, Erzsébetfalva, XX. kerület, Budapest, Közép-Magyarország, 1205, Magyarország",0.242403984069824
" Hegedus Gyula utca Budapest XIII. kerület",19.0572355,47.5196021,"Hegedus Gyula utca, Újlipótváros, XIII. kerület, Budapest, Közép-Magyarország, 1132, Magyarország",0.334076166152954
" Újpalota Budapest XV. kerület",19.1457198,47.5377939,"Újpalota, XV. kerület, Budapest, Közép-Magyarország, Magyarország",0.257833003997803
" Templom tér Budapest XIX. kerület",19.1412757,47.4524941,"Templom tér, Kispest, XIX. kerület, Budapest, Közép-Magyarország, 1196, Magyarország",0.551302909851074
" Kiszugló Budapest XIV. kerület",19.1147634,47.5150279,"Kiszugló, XIV. kerület, Budapest, Közép-Magyarország, 1149, Magyarország",0.43883204460144
" Váci út Budapest XIII. kerület",19.0663387,47.5320392,"Váci út, Göncz Árpád városközpont, XIII. kerület, Budapest, Közép-Magyarország, 1138, Magyarország",0.565173864364624
" Újlipótváros Budapest XIII. kerület",19.0543194,47.5180411,"Újlipótváros, XIII. kerület, Budapest, Közép-Magyarország, Magyarország",0.264518022537231
" Angyalföld – Loportárdulo Budapest XIII. kerület",19.0667263,47.5282762,"Angyalföld Dental, Angyalföldi út, Loportárdulo, Angyalföld, XIII. kerület, Budapest, Közép-Magyarország, 1134, Magyarország",0.260673046112061
" Népszínház utca 37. Budapest VIII. kerület",19.0779671826929,47.4942299,"37, Népszínház utca, Népszínház negyed, VIII. kerület, Budapest, Közép-Magyarország, 1081, Magyarország",0.291038990020752
" Felsokispest Budapest XIX. kerület",NA,NA,NA,0.263919115066528
" Józsefváros – Magdolnanegyed Budapest VIII. kerület",NA,NA,NA,0.248536825180054
" Damjanich utca Budapest VII. kerület",19.0749178,47.5061445,"Damjanich utca, Ligetváros, Erzsébetváros, VII. kerület, Budapest, Közép-Magyarország, 1077, Magyarország",0.254243850708008
" Külso-Erzsébetváros Budapest VII. kerület",NA,NA,NA,0.275207996368408
" Gyakorló utca Budapest X. kerület",19.1528871,47.5028658,"Gyakorló utca, Felsorákos, X. kerület, Budapest, Közép-Magyarország, 1106, Magyarország",0.267293930053711
" Külso-Terézváros Budapest VI. kerület",19.0253263,47.5091897,"külso lépcso, Fény utcai piac, Országút, II. kerület, Budapest, Közép-Magyarország, 1024, Magyarország",0.276695013046265
" Istvánmezo Budapest XIV. kerület",19.0964801,47.5075499,"Istvánmezo, XIV. kerület, Budapest, Közép-Magyarország, Magyarország",0.26033616065979
" Rátz László utca Budapest XI. kerület",19.0385644,47.4629179,"Rátz László utca, Nádorliget-lakópark, Kelenföld, XI. kerület, Budapest, Közép-Magyarország, 1119, Magyarország",0.273498058319092
" Orsó utca Budapest II. kerület",18.9984804,47.5232538,"Orsó utca, Törökvész, II. kerület, Budapest, Közép-Magyarország, 1026, Magyarország",0.270988941192627
" Kerepesi út Budapest XIV. kerület",19.1500416,47.5050202,"Kerepesi út, Örs vezér téri lakótelep, Rákosfalva, XIV. kerület, Budapest, Közép-Magyarország, 1144, Magyarország",0.256799936294556
" Rákoskeresztúri lakótelep Budapest XVII. kerület",19.2357906639991,47.48293425,"Rákoskeresztúri református templom, 31, Pesti út, Rákoskeresztúr lakótelep, Rákoskeresztúr, XVII. kerület, Budapest, Közép-Magyarország, 1173, Magyarország",0.241749048233032
" Újlipótváros Budapest XIII. kerület",19.0543194,47.5180411,"Újlipótváros, XIII. kerület, Budapest, Közép-Magyarország, Magyarország",0.250313997268677
" Szemlohegy Budapest II. kerület",19.0281792,47.5243288,"Szemlohegy, II. kerület, Budapest, Közép-Magyarország, Magyarország",0.265092134475708
" Középso-Ferencváros Budapest IX. kerület",19.0801553,47.4759677,"Középso-Ferencváros, IX. kerület, Budapest, Közép-Magyarország, Magyarország",0.250699043273926
" Józsefváros – Magdolnanegyed Budapest VIII. kerület",NA,NA,NA,0.253391981124878
" Alsórákos – Kacsóh Pongrác úti lakótelep Budapest XIV. kerület",NA,NA,NA,0.268665075302124
" Gyuru utca Budapest III. kerület",19.0597885,47.5994048,"Gyuru utca, Pusztadomb, Békásmegyer, III. kerület, Budapest, Közép-Magyarország, 1039, Magyarország",0.255007982254028
" Józsefváros – Losoncinegyed Budapest VIII. kerület",NA,NA,NA,0.254958868026733
" Külso-Terézváros Budapest VI. kerület",19.0253263,47.5091897,"külso lépcso, Fény utcai piac, Országút, II. kerület, Budapest, Közép-Magyarország, 1024, Magyarország",0.262964010238647
" Frankel Leó út 14. Budapest II. kerület",19.0375363,47.513626,"14, Frankel Leó út, Felhévíz, II. kerület, Budapest, Közép-Magyarország, 1027, Magyarország",0.289798974990845
" Zsókavár utca Budapest XV. kerület",19.1460283,47.5394205,"Zsókavár utca, Újpalotai lakótelep, Újpalota, XV. kerület, Budapest, Közép-Magyarország, 1157, Magyarország",0.274506092071533
" Bartók Béla út Budapest XI. kerület",19.0336607,47.4729548,"Bartók Béla út, Nádorliget-lakópark, Kelenföld, XI. kerület, Budapest, Közép-Magyarország, 1115, Magyarország",0.266134023666382
" Márton utca Budapest IX. kerület",19.0774149,47.4765035,"Márton utca, Középso-Ferencváros, IX. kerület, Budapest, Közép-Magyarország, 1096, Magyarország",0.276340007781982
" Frangepán utca Budapest XIII. kerület",19.0703548,47.5362111,"Frangepán utca, Országbíró utcai lakótelep, Angyalföld, XIII. kerület, Budapest, Közép-Magyarország, 1139, Magyarország",0.279215097427368
" Pacsirtatelep Budapest XX. kerület",19.1199827,47.4244189,"Pacsirtatelep, XX. kerület, Budapest, Közép-Magyarország, 1201, Magyarország",0.262264966964722
" Csepel-Erdosor lakótelep Budapest XXI. kerület",19.0663592,47.4217411,"Csepel, II. Rákóczi Ferenc út, Csepel-Erdoalja, XXI. kerület, Budapest, Közép-Magyarország, 1212, Magyarország",0.257478952407837
" Vizafogó Budapest XIII. kerület",19.0643263,47.5369144,"Vizafogó, XIII. kerület, Budapest, Közép-Magyarország, 1138, Magyarország",0.258507966995239
" Középso-Ferencváros – Rehabilitációs terület Budapest IX. kerület",NA,NA,NA,0.289283037185669
" Távíró utca Budapest IX. kerület",19.1168299,47.4598372,"Távíró utca, József Attila lakótelep, József Attila-lakótelep, IX. kerület, Budapest, Közép-Magyarország, 1098, Magyarország",0.265208005905151
" Svábhegy Budapest XII. kerület",18.9794967,47.5020971,"Svábhegy, XII. kerület, Budapest, Közép-Magyarország, Magyarország",0.264611005783081
" Árnyas út Budapest XII. kerület",18.9772057,47.5184575,"Árnyas út, Zugliget, XII. kerület, Budapest, Közép-Magyarország, 1121, Magyarország",0.249935865402222
